"","Gender","Race","Year","pct","CrimeType","Arrested","Frisked","Searched","Weapon","HandCuff","PepperSpray","Firearm","Other","CEW","Instruction","Stopped"
"1","Male","Black",2006,1,"Assault",5,4,2,0,1,0,0,2,0,0,5
"2","Male","Hispanic",2006,1,"Assault",1,1,0,0,0,0,0,1,0,0,1
"3","Male","Asian",2007,1,"Assault",2,1,2,0,0,0,0,0,0,0,2
"4","Male","Black",2007,1,"Assault",8,8,7,0,4,0,2,5,0,0,8
"5","Male","Hispanic",2007,1,"Assault",3,2,2,0,0,0,0,0,0,0,3
"6","Female","White",2007,1,"Assault",1,1,0,0,1,0,0,0,0,0,1
"7","Male","White",2007,1,"Assault",1,1,0,0,0,0,0,0,0,0,1
"8","Female","Black",2008,1,"Assault",2,2,2,0,0,0,0,0,0,0,2
"9","Male","Black",2008,1,"Assault",6,6,4,0,1,0,0,2,0,0,6
"10","Female","Hispanic",2008,1,"Assault",1,1,1,0,1,0,0,0,0,0,1
"11","Unknown","Other",2008,1,"Assault",1,0,1,0,0,0,0,1,0,0,1
"12","Male","White",2008,1,"Assault",1,0,1,0,1,0,0,0,0,0,1
"13","Male","Hispanic",2009,1,"Assault",5,5,4,0,5,0,4,4,0,0,5
"14","Female","Other",2009,1,"Assault",1,1,0,0,0,0,0,1,0,0,1
"15","Male","Other",2009,1,"Assault",1,1,1,0,1,0,1,1,0,0,1
"16","Male","White",2009,1,"Assault",2,2,2,0,2,0,2,2,0,0,2
"17","Female","Asian",2010,1,"Assault",1,1,1,0,1,0,0,1,0,0,1
"18","Male","Asian",2010,1,"Assault",1,1,1,0,0,0,0,0,0,0,1
"19","Male","Black",2010,1,"Assault",2,2,1,0,1,0,0,1,0,0,2
"20","Male","Hispanic",2010,1,"Assault",2,2,2,0,1,0,0,1,0,0,2
"21","Male","Native",2010,1,"Assault",1,1,1,0,0,0,0,0,0,0,1
"22","Female","White",2010,1,"Assault",1,0,1,0,1,0,0,0,0,0,1
"23","Male","White",2010,1,"Assault",3,3,2,0,1,0,0,1,0,0,3
"24","Female","Hispanic",2005,5,"Assault",1,1,1,0,0,0,0,0,0,0,1
"25","Female","Asian",2006,5,"Assault",5,5,0,0,0,0,0,5,0,0,5
"26","Male","Asian",2006,5,"Assault",6,6,4,0,4,0,0,3,0,0,6
"27","Unknown","Asian",2006,5,"Assault",1,1,0,0,0,0,0,1,0,0,1
"28","Male","Black",2006,5,"Assault",6,4,2,0,3,0,0,4,0,0,6
"29","Male","Hispanic",2006,5,"Assault",6,6,5,0,3,0,0,4,0,0,6
"30","Male","Other",2006,5,"Assault",2,2,1,0,2,0,0,0,0,0,2
"31","Unknown","Other",2006,5,"Assault",1,0,0,0,0,0,0,0,0,0,1
"32","Female","White",2006,5,"Assault",1,0,0,0,0,0,0,0,0,0,1
"33","Male","White",2006,5,"Assault",5,3,2,0,3,0,0,3,0,0,5
"34","Male","Asian",2007,5,"Assault",7,5,7,0,6,0,0,2,0,0,7
"35","Male","Black",2007,5,"Assault",3,2,3,0,2,0,0,2,0,0,3
"36","Male","Hispanic",2007,5,"Assault",9,8,6,0,6,0,0,3,0,0,9
"37","Male","Native",2007,5,"Assault",3,2,0,0,0,0,0,3,0,0,3
"38","Male","White",2007,5,"Assault",2,2,2,0,2,0,0,0,0,0,2
"39","Male","Asian",2008,5,"Assault",3,3,3,0,2,0,0,3,0,0,3
"40","Male","Black",2008,5,"Assault",10,7,3,0,2,0,0,1,0,0,10
"41","Female","Hispanic",2008,5,"Assault",1,1,1,0,1,0,0,1,0,0,1
"42","Male","Hispanic",2008,5,"Assault",4,4,2,0,1,0,0,2,0,0,4
"43","Male","Other",2008,5,"Assault",3,1,1,0,1,0,0,1,0,0,3
"44","Male","White",2008,5,"Assault",1,1,0,0,0,0,0,0,0,0,1
"45","Male","Asian",2009,5,"Assault",5,2,2,0,2,0,0,2,0,0,5
"46","Male","Black",2009,5,"Assault",6,3,1,0,2,0,0,0,0,0,6
"47","Male","Hispanic",2009,5,"Assault",7,4,3,0,3,0,0,4,0,0,7
"48","Unknown","Other",2009,5,"Assault",1,0,0,0,0,0,0,0,0,0,1
"49","Male","Asian",2010,5,"Assault",1,1,0,0,0,0,0,1,0,0,1
"50","Male","Black",2010,5,"Assault",2,1,0,0,0,0,0,0,0,0,2
"51","Male","Hispanic",2010,5,"Assault",7,7,3,0,2,0,0,1,0,0,7
"52","Male","Other",2010,5,"Assault",1,1,0,0,1,0,0,1,0,0,1
"53","Female","Black",2006,6,"Assault",5,4,4,0,4,0,0,0,0,0,5
"54","Male","Black",2006,6,"Assault",7,7,7,0,4,0,0,2,0,0,7
"55","Female","Hispanic",2006,6,"Assault",1,1,1,0,0,0,0,0,0,0,1
"56","Male","Hispanic",2006,6,"Assault",4,4,4,0,3,0,0,2,0,0,4
"57","Male","Other",2006,6,"Assault",1,1,1,0,0,0,0,0,0,0,1
"58","Male","White",2006,6,"Assault",3,3,2,0,3,0,0,0,0,0,3
"59","Male","Asian",2007,6,"Assault",2,1,1,0,0,0,0,0,0,0,2
"60","Male","Black",2007,6,"Assault",5,5,5,0,4,0,0,3,0,0,5
"61","Female","Hispanic",2007,6,"Assault",1,1,1,0,0,0,0,0,0,0,1
"62","Male","Hispanic",2007,6,"Assault",2,2,2,0,1,0,0,1,0,0,2
"63","Female","White",2007,6,"Assault",1,1,1,0,1,0,0,0,0,0,1
"64","Male","White",2007,6,"Assault",15,14,12,0,6,0,0,9,0,0,15
"65","Male","Asian",2008,6,"Assault",1,0,0,0,0,0,0,0,0,0,1
"66","Male","Black",2008,6,"Assault",12,10,10,0,5,0,1,4,0,0,12
"67","Female","Hispanic",2008,6,"Assault",1,1,1,0,1,0,0,1,0,0,1
"68","Male","Hispanic",2008,6,"Assault",6,5,4,0,3,0,0,2,0,0,6
"69","Female","White",2008,6,"Assault",2,2,2,0,2,0,0,0,0,0,2
"70","Male","White",2008,6,"Assault",8,7,7,0,5,0,0,4,0,0,8
"71","Male","Asian",2009,6,"Assault",1,1,1,0,1,0,0,1,0,0,1
"72","Female","Black",2009,6,"Assault",1,0,0,0,0,0,0,0,0,0,1
"73","Male","Black",2009,6,"Assault",8,7,5,0,3,0,0,4,0,0,8
"74","Female","Hispanic",2009,6,"Assault",2,2,2,0,2,0,0,2,0,0,2
"75","Male","Hispanic",2009,6,"Assault",3,3,3,0,3,0,0,3,0,0,3
"76","Male","Other",2009,6,"Assault",1,1,1,0,0,0,0,0,0,0,1
"77","Male","White",2009,6,"Assault",5,4,4,0,4,0,0,3,0,0,5
"78","Male","Black",2010,6,"Assault",4,3,2,0,0,0,1,2,0,0,4
"79","Female","Hispanic",2010,6,"Assault",1,1,1,0,1,0,0,0,0,0,1
"80","Male","Hispanic",2010,6,"Assault",3,3,1,0,1,0,1,2,0,0,3
"81","Unknown","Hispanic",2010,6,"Assault",1,1,1,0,1,0,0,0,0,0,1
"82","Female","White",2010,6,"Assault",1,1,1,0,1,0,0,0,0,0,1
"83","Male","White",2010,6,"Assault",7,3,2,0,3,0,0,2,0,0,7
"84","Male","Hispanic",2005,7,"Assault",1,1,1,0,0,0,0,0,0,0,1
"85","Female","Black",2006,7,"Assault",1,1,1,0,1,0,0,1,0,0,1
"86","Male","Black",2006,7,"Assault",8,8,8,0,3,0,0,4,0,0,8
"87","Male","Hispanic",2006,7,"Assault",10,10,9,1,2,0,1,4,0,0,10
"88","Male","White",2006,7,"Assault",3,3,1,0,3,0,0,2,0,0,3
"89","Male","Black",2007,7,"Assault",10,7,3,0,3,0,1,4,0,0,10
"90","Male","Hispanic",2007,7,"Assault",6,5,3,0,2,0,0,2,0,0,6
"91","Male","Other",2007,7,"Assault",2,1,2,0,1,0,0,1,0,0,2
"92","Female","White",2007,7,"Assault",1,1,1,0,0,0,0,0,0,0,1
"93","Male","White",2007,7,"Assault",6,3,2,0,2,0,0,0,0,0,6
"94","Female","Black",2008,7,"Assault",1,1,1,0,0,0,0,0,0,0,1
"95","Male","Black",2008,7,"Assault",9,7,1,0,5,0,0,7,0,0,9
"96","Female","Hispanic",2008,7,"Assault",1,1,1,0,0,0,0,0,0,0,1
"97","Male","Hispanic",2008,7,"Assault",6,5,4,0,2,0,0,1,0,0,6
"98","Male","Other",2008,7,"Assault",1,0,0,0,0,0,0,0,0,0,1
"99","Female","White",2008,7,"Assault",1,1,1,0,0,0,0,0,0,0,1
"100","Male","White",2008,7,"Assault",4,3,1,0,2,0,1,2,0,0,4
"101","Female","Black",2009,7,"Assault",2,1,0,0,1,0,0,0,0,0,2
"102","Male","Black",2009,7,"Assault",6,3,3,0,1,0,1,3,0,0,6
"103","Female","Hispanic",2009,7,"Assault",2,2,1,0,1,0,0,0,0,0,2
"104","Male","Hispanic",2009,7,"Assault",7,7,2,0,3,0,0,1,0,0,7
"105","Male","Other",2009,7,"Assault",1,1,1,0,0,0,0,0,0,0,1
"106","Unknown","Other",2009,7,"Assault",1,1,0,0,0,0,0,1,0,0,1
"107","Male","White",2009,7,"Assault",3,2,1,0,2,2,0,2,0,0,3
"108","Male","Black",2010,7,"Assault",5,5,4,0,3,0,1,3,0,0,5
"109","Male","Hispanic",2010,7,"Assault",6,6,3,0,2,0,0,3,0,0,6
"110","Unknown","Other",2010,7,"Assault",1,1,1,0,0,0,0,1,0,0,1
"111","Male","White",2010,7,"Assault",4,3,3,0,3,0,0,3,0,0,4
"112","Male","Black",2005,9,"Assault",1,1,1,0,0,0,0,0,0,0,1
"113","Male","Hispanic",2005,9,"Assault",1,1,1,0,0,0,0,0,0,0,1
"114","Male","Black",2006,9,"Assault",11,10,9,0,5,1,0,3,0,0,11
"115","Female","Hispanic",2006,9,"Assault",2,2,2,0,2,0,0,0,0,0,2
"116","Male","Hispanic",2006,9,"Assault",18,14,10,0,5,1,0,3,0,0,18
"117","Male","White",2006,9,"Assault",9,8,6,0,3,2,0,3,0,0,9
"118","Female","Asian",2007,9,"Assault",1,1,1,0,1,0,0,0,0,0,1
"119","Male","Black",2007,9,"Assault",10,9,7,0,8,0,0,3,0,0,10
"120","Female","Hispanic",2007,9,"Assault",2,2,2,0,0,0,0,0,0,0,2
"121","Male","Hispanic",2007,9,"Assault",12,12,10,1,4,0,0,5,0,0,12
"122","Male","White",2007,9,"Assault",8,7,7,0,5,0,0,3,0,0,8
"123","Male","Asian",2008,9,"Assault",1,1,1,0,1,0,0,1,0,0,1
"124","Female","Black",2008,9,"Assault",2,2,1,0,1,0,0,1,0,0,2
"125","Male","Black",2008,9,"Assault",12,11,7,0,5,0,0,2,0,0,12
"126","Female","Hispanic",2008,9,"Assault",2,0,0,0,1,0,0,0,0,0,2
"127","Male","Hispanic",2008,9,"Assault",13,10,7,0,7,0,1,9,0,0,13
"128","Male","White",2008,9,"Assault",8,7,3,0,2,0,0,1,0,0,8
"129","Male","Black",2009,9,"Assault",9,7,4,0,5,0,0,1,0,0,9
"130","Female","Hispanic",2009,9,"Assault",2,2,1,0,2,0,0,2,0,0,2
"131","Male","Hispanic",2009,9,"Assault",17,15,12,0,9,0,0,9,0,0,17
"132","Unknown","Hispanic",2009,9,"Assault",1,1,1,0,1,0,0,0,0,0,1
"133","Unknown","Other",2009,9,"Assault",1,1,0,0,1,0,0,0,0,0,1
"134","Female","White",2009,9,"Assault",1,1,1,0,1,0,0,1,0,0,1
"135","Male","White",2009,9,"Assault",5,5,5,0,3,0,0,3,0,0,5
"136","Male","Black",2010,9,"Assault",13,10,7,0,5,0,1,7,0,0,13
"137","Female","Hispanic",2010,9,"Assault",2,2,0,0,1,0,0,0,0,0,2
"138","Male","Hispanic",2010,9,"Assault",6,5,5,0,5,0,0,0,0,0,6
"139","Female","Other",2010,9,"Assault",1,1,0,0,0,0,0,0,0,0,1
"140","Male","Other",2010,9,"Assault",3,3,1,0,3,0,0,2,0,0,3
"141","Female","White",2010,9,"Assault",1,1,1,0,1,0,0,0,0,0,1
"142","Male","White",2010,9,"Assault",3,2,2,0,2,0,0,1,0,0,3
"143","Male","Hispanic",2005,10,"Assault",2,2,2,0,2,0,0,0,0,0,2
"144","Male","Asian",2006,10,"Assault",1,1,1,0,1,0,0,1,0,0,1
"145","Female","Black",2006,10,"Assault",3,3,3,0,3,0,0,3,0,0,3
"146","Male","Black",2006,10,"Assault",2,1,0,0,0,0,0,0,0,0,2
"147","Male","Hispanic",2006,10,"Assault",13,12,10,0,3,0,0,2,0,0,13
"148","Male","Native",2006,10,"Assault",1,1,1,0,1,0,0,0,0,0,1
"149","Male","White",2006,10,"Assault",5,4,4,0,2,0,0,3,0,0,5
"150","Male","Black",2007,10,"Assault",5,4,3,0,2,0,2,1,0,0,5
"151","Male","Hispanic",2007,10,"Assault",9,9,5,0,2,0,0,2,0,0,9
"152","Female","White",2007,10,"Assault",1,1,1,0,1,0,0,0,0,0,1
"153","Male","White",2007,10,"Assault",2,2,1,0,2,0,0,0,0,0,2
"154","Male","Asian",2008,10,"Assault",1,1,1,0,1,0,0,0,0,0,1
"155","Female","Black",2008,10,"Assault",1,0,0,0,0,0,0,0,0,0,1
"156","Male","Black",2008,10,"Assault",4,2,1,0,2,0,0,1,0,0,4
"157","Male","Hispanic",2008,10,"Assault",4,4,2,0,3,0,0,1,0,0,4
"158","Male","White",2008,10,"Assault",12,11,4,0,5,0,0,1,0,0,12
"159","Female","Black",2009,10,"Assault",9,8,6,0,3,0,0,0,0,0,9
"160","Male","Black",2009,10,"Assault",9,9,5,0,5,0,0,3,0,0,9
"161","Female","Hispanic",2009,10,"Assault",1,1,0,0,1,0,0,1,0,0,1
"162","Male","Hispanic",2009,10,"Assault",6,5,2,0,1,0,0,5,0,0,6
"163","Female","White",2009,10,"Assault",1,1,0,0,1,0,0,1,0,0,1
"164","Male","White",2009,10,"Assault",9,5,2,0,4,0,0,4,0,0,9
"165","Female","Asian",2010,10,"Assault",1,1,1,0,0,0,0,0,0,0,1
"166","Male","Black",2010,10,"Assault",9,8,7,0,5,0,0,3,0,0,9
"167","Female","Hispanic",2010,10,"Assault",2,2,2,0,2,0,0,2,0,0,2
"168","Male","Hispanic",2010,10,"Assault",7,7,4,0,6,0,1,5,0,0,7
"169","Male","White",2010,10,"Assault",4,4,1,0,3,0,0,3,0,0,4
"170","Male","Asian",2006,13,"Assault",2,2,1,0,1,0,0,0,0,0,2
"171","Male","Black",2006,13,"Assault",13,9,10,0,5,1,0,4,0,0,13
"172","Unknown","Black",2006,13,"Assault",1,1,1,0,0,0,0,1,0,0,1
"173","Female","Hispanic",2006,13,"Assault",1,1,1,0,0,0,0,0,0,0,1
"174","Male","Hispanic",2006,13,"Assault",20,12,13,0,11,0,0,8,0,0,20
"175","Male","White",2006,13,"Assault",6,3,5,0,4,1,0,2,0,0,6
"176","Male","Asian",2007,13,"Assault",4,2,1,0,1,0,0,2,0,0,4
"177","Female","Black",2007,13,"Assault",1,0,0,0,1,0,0,0,0,0,1
"178","Male","Black",2007,13,"Assault",18,16,14,0,9,0,0,7,0,0,18
"179","Male","Hispanic",2007,13,"Assault",33,25,17,0,9,0,0,17,0,0,33
"180","Male","Native",2007,13,"Assault",1,1,1,0,1,0,0,1,0,0,1
"181","Male","Other",2007,13,"Assault",2,2,1,0,1,0,0,2,0,0,2
"182","Male","White",2007,13,"Assault",7,4,4,1,3,0,0,4,0,0,7
"183","Female","Asian",2008,13,"Assault",1,1,1,0,1,0,0,0,0,0,1
"184","Male","Asian",2008,13,"Assault",3,0,1,0,0,0,0,0,0,0,3
"185","Female","Black",2008,13,"Assault",2,1,1,0,1,0,0,1,0,0,2
"186","Male","Black",2008,13,"Assault",23,10,13,0,7,0,0,7,0,0,23
"187","Female","Hispanic",2008,13,"Assault",1,0,0,0,0,0,0,0,0,0,1
"188","Male","Hispanic",2008,13,"Assault",26,12,12,0,11,0,0,10,0,0,26
"189","Male","Other",2008,13,"Assault",2,1,0,0,0,0,0,0,0,0,2
"190","Male","White",2008,13,"Assault",8,4,4,0,3,0,0,4,0,0,8
"191","Male","Asian",2009,13,"Assault",2,1,1,0,0,0,0,0,0,0,2
"192","Female","Black",2009,13,"Assault",3,2,2,0,2,0,0,0,0,0,3
"193","Male","Black",2009,13,"Assault",22,7,7,0,8,0,0,10,0,0,22
"194","Female","Hispanic",2009,13,"Assault",2,2,1,0,1,0,0,0,0,0,2
"195","Male","Hispanic",2009,13,"Assault",22,12,9,0,8,0,0,7,0,0,22
"196","Male","Other",2009,13,"Assault",1,1,0,0,0,0,0,0,0,0,1
"197","Male","White",2009,13,"Assault",6,6,4,0,5,0,0,5,0,0,6
"198","Male","Asian",2010,13,"Assault",1,1,0,0,0,0,0,0,0,0,1
"199","Female","Black",2010,13,"Assault",6,6,4,0,2,0,0,5,0,0,6
"200","Male","Black",2010,13,"Assault",5,4,4,0,2,0,0,1,0,0,5
"201","Male","Hispanic",2010,13,"Assault",6,3,1,0,3,0,0,4,0,0,6
"202","Male","Black",2005,14,"Assault",1,1,1,0,0,0,0,0,0,0,1
"203","Female","Black",2006,14,"Assault",1,1,0,0,0,0,0,1,0,0,1
"204","Male","Black",2006,14,"Assault",26,19,22,0,16,0,3,9,0,0,26
"205","Male","Hispanic",2006,14,"Assault",38,16,25,0,21,0,0,14,0,0,38
"206","Male","Other",2006,14,"Assault",1,0,1,0,1,0,0,1,0,0,1
"207","Female","White",2006,14,"Assault",1,1,1,0,0,0,0,0,0,0,1
"208","Male","White",2006,14,"Assault",5,5,3,0,4,0,0,3,0,0,5
"209","Male","Asian",2007,14,"Assault",3,2,1,0,0,0,0,1,0,0,3
"210","Female","Black",2007,14,"Assault",2,2,2,0,0,0,0,0,0,0,2
"211","Male","Black",2007,14,"Assault",35,25,28,0,13,0,0,9,0,0,35
"212","Male","Hispanic",2007,14,"Assault",38,26,27,0,15,0,0,9,0,0,38
"213","Male","White",2007,14,"Assault",2,2,1,0,1,0,0,1,0,0,2
"214","Male","Asian",2008,14,"Assault",6,1,1,0,0,0,0,1,0,0,6
"215","Female","Black",2008,14,"Assault",1,0,0,0,0,0,0,0,0,0,1
"216","Male","Black",2008,14,"Assault",27,11,9,0,9,0,0,8,0,0,27
"217","Male","Hispanic",2008,14,"Assault",58,26,29,0,16,0,0,19,0,0,58
"218","Male","Native",2008,14,"Assault",1,1,0,0,0,0,0,0,0,0,1
"219","Male","Other",2008,14,"Assault",2,2,1,0,1,0,0,1,0,0,2
"220","Unknown","Other",2008,14,"Assault",1,0,0,0,0,0,0,0,0,0,1
"221","Male","White",2008,14,"Assault",8,5,2,0,3,0,0,3,0,0,8
"222","Male","Asian",2009,14,"Assault",5,3,3,0,3,0,0,3,0,0,5
"223","Female","Black",2009,14,"Assault",3,1,3,0,1,0,0,2,0,0,3
"224","Male","Black",2009,14,"Assault",26,13,14,0,10,0,0,11,0,0,26
"225","Male","Hispanic",2009,14,"Assault",52,28,22,0,19,0,0,19,0,0,52
"226","Male","Native",2009,14,"Assault",2,1,1,0,1,0,0,1,0,0,2
"227","Male","Other",2009,14,"Assault",2,2,0,0,2,0,0,2,0,0,2
"228","Unknown","Other",2009,14,"Assault",1,0,0,0,0,0,0,0,0,0,1
"229","Male","White",2009,14,"Assault",3,1,0,0,1,0,0,1,0,0,3
"230","Male","Asian",2010,14,"Assault",4,2,2,0,0,0,0,0,0,0,4
"231","Female","Black",2010,14,"Assault",1,1,0,0,1,0,0,0,0,0,1
"232","Male","Black",2010,14,"Assault",18,12,11,0,5,0,1,6,0,0,18
"233","Male","Hispanic",2010,14,"Assault",22,11,12,0,5,0,0,8,0,0,22
"234","Male","Native",2010,14,"Assault",1,1,0,0,0,0,0,1,0,0,1
"235","Male","White",2010,14,"Assault",4,4,2,0,1,0,0,2,0,0,4
"236","Male","Black",2006,17,"Assault",3,2,3,0,3,0,0,3,0,0,3
"237","Female","Hispanic",2006,17,"Assault",1,1,1,0,1,0,0,1,0,0,1
"238","Male","Hispanic",2006,17,"Assault",2,1,2,0,1,0,0,1,0,0,2
"239","Male","Other",2006,17,"Assault",1,1,1,0,0,0,0,0,0,0,1
"240","Male","White",2006,17,"Assault",2,2,2,0,2,0,0,2,0,0,2
"241","Male","Black",2007,17,"Assault",7,5,5,0,3,0,0,4,0,0,7
"242","Male","Hispanic",2007,17,"Assault",6,6,4,0,5,0,0,5,0,0,6
"243","Male","White",2007,17,"Assault",7,7,5,0,4,1,0,6,0,0,7
"244","Male","Asian",2008,17,"Assault",1,1,1,0,1,0,1,1,0,0,1
"245","Male","Black",2008,17,"Assault",5,4,4,0,4,0,0,4,0,0,5
"246","Male","Hispanic",2008,17,"Assault",9,6,6,0,5,0,0,3,0,0,9
"247","Male","Asian",2009,17,"Assault",2,0,0,0,0,0,0,0,0,0,2
"248","Male","Black",2009,17,"Assault",3,1,0,0,2,0,0,1,0,0,3
"249","Male","Hispanic",2009,17,"Assault",8,2,3,0,2,0,0,2,0,0,8
"250","Female","Black",2010,17,"Assault",1,1,0,0,0,0,0,1,0,0,1
"251","Female","Hispanic",2010,17,"Assault",1,1,0,0,0,0,0,0,0,0,1
"252","Male","Hispanic",2010,17,"Assault",1,0,0,0,0,0,0,0,0,0,1
"253","Male","Native",2010,17,"Assault",1,0,0,0,0,0,0,0,0,0,1
"254","Male","White",2010,17,"Assault",1,1,0,0,0,0,0,0,0,0,1
"255","Female","Asian",2006,18,"Assault",1,0,1,0,0,0,0,0,0,0,1
"256","Male","Asian",2006,18,"Assault",1,0,1,0,0,0,0,0,0,0,1
"257","Female","Black",2006,18,"Assault",2,2,1,0,2,0,0,2,0,0,2
"258","Male","Black",2006,18,"Assault",3,3,2,0,1,0,0,3,0,0,3
"259","Male","Hispanic",2006,18,"Assault",5,4,4,0,4,0,0,4,0,0,5
"260","Female","White",2006,18,"Assault",1,1,1,0,0,0,0,1,0,0,1
"261","Male","White",2006,18,"Assault",3,3,0,0,3,0,0,2,0,0,3
"262","Male","Black",2007,18,"Assault",4,3,3,0,1,0,0,2,0,0,4
"263","Female","Hispanic",2007,18,"Assault",1,1,0,0,1,0,0,1,0,0,1
"264","Male","Hispanic",2007,18,"Assault",1,1,1,0,1,0,0,0,0,0,1
"265","Female","Black",2008,18,"Assault",1,1,0,0,1,0,0,1,0,0,1
"266","Male","Black",2008,18,"Assault",4,4,2,0,2,0,0,4,0,0,4
"267","Male","Hispanic",2008,18,"Assault",4,2,2,0,1,0,0,3,0,0,4
"268","Male","Other",2008,18,"Assault",1,1,0,0,0,0,0,1,0,0,1
"269","Male","White",2008,18,"Assault",2,2,1,0,2,0,0,1,0,0,2
"270","Male","Asian",2009,18,"Assault",1,1,0,0,0,0,0,0,0,0,1
"271","Male","Black",2009,18,"Assault",7,7,6,0,3,0,0,2,0,0,7
"272","Female","Hispanic",2009,18,"Assault",1,0,1,0,1,0,0,1,0,0,1
"273","Male","Hispanic",2009,18,"Assault",8,2,8,0,7,0,0,8,0,0,8
"274","Male","White",2009,18,"Assault",4,3,2,0,1,0,1,2,0,0,4
"275","Male","Black",2010,18,"Assault",6,6,2,0,1,0,0,3,0,0,6
"276","Male","Hispanic",2010,18,"Assault",8,8,3,0,2,0,0,2,0,0,8
"277","Male","White",2010,18,"Assault",2,2,2,0,0,0,0,0,0,0,2
"278","Female","Asian",2006,19,"Assault",2,1,1,0,1,0,0,0,0,0,2
"279","Female","Black",2006,19,"Assault",1,1,1,0,1,0,0,0,0,0,1
"280","Male","Black",2006,19,"Assault",13,10,8,0,8,0,0,5,0,0,13
"281","Female","Hispanic",2006,19,"Assault",2,2,1,0,1,0,0,0,0,0,2
"282","Male","Hispanic",2006,19,"Assault",12,8,8,0,7,1,0,4,0,0,12
"283","Unknown","Hispanic",2006,19,"Assault",1,1,0,0,1,0,0,0,0,0,1
"284","Male","Other",2006,19,"Assault",1,1,0,0,0,0,0,0,0,0,1
"285","Female","White",2006,19,"Assault",1,0,0,0,0,0,0,0,0,0,1
"286","Male","White",2006,19,"Assault",19,16,12,0,11,0,1,7,0,0,19
"287","Female","Asian",2007,19,"Assault",2,2,1,0,2,0,0,1,0,0,2
"288","Male","Asian",2007,19,"Assault",1,1,1,0,1,0,0,1,0,0,1
"289","Female","Black",2007,19,"Assault",2,2,1,0,1,0,0,1,0,0,2
"290","Male","Black",2007,19,"Assault",22,20,17,0,9,0,0,13,0,0,22
"291","Unknown","Black",2007,19,"Assault",1,1,0,0,0,0,0,1,0,0,1
"292","Female","Hispanic",2007,19,"Assault",2,2,2,0,1,0,0,0,0,0,2
"293","Male","Hispanic",2007,19,"Assault",15,12,12,0,8,0,0,7,0,0,15
"294","Female","Other",2007,19,"Assault",1,1,0,0,0,0,0,0,0,0,1
"295","Male","Other",2007,19,"Assault",2,2,2,0,2,0,1,1,0,0,2
"296","Unknown","Other",2007,19,"Assault",2,2,1,0,1,0,0,1,0,0,2
"297","Female","White",2007,19,"Assault",2,2,2,0,1,0,0,1,0,0,2
"298","Male","White",2007,19,"Assault",19,16,12,0,3,0,0,6,0,0,19
"299","Male","Asian",2008,19,"Assault",3,2,1,0,1,0,0,0,0,0,3
"300","Female","Black",2008,19,"Assault",7,6,6,0,5,0,0,2,0,0,7
"301","Male","Black",2008,19,"Assault",13,10,8,0,9,0,0,8,0,0,13
"302","Female","Hispanic",2008,19,"Assault",1,1,1,0,1,0,0,1,0,0,1
"303","Male","Hispanic",2008,19,"Assault",21,15,13,0,11,0,3,12,0,0,21
"304","Male","Other",2008,19,"Assault",2,2,2,0,1,0,0,0,0,0,2
"305","Unknown","Other",2008,19,"Assault",2,2,1,0,1,0,0,0,0,0,2
"306","Female","White",2008,19,"Assault",3,1,1,0,1,0,0,0,0,0,3
"307","Male","White",2008,19,"Assault",32,23,17,0,15,0,0,12,0,0,32
"308","Male","Asian",2009,19,"Assault",1,0,0,0,0,0,0,0,0,0,1
"309","Female","Black",2009,19,"Assault",2,1,1,0,1,0,0,1,0,0,2
"310","Male","Black",2009,19,"Assault",4,2,2,0,3,0,0,1,0,0,4
"311","Male","Hispanic",2009,19,"Assault",12,5,4,0,5,0,0,3,0,0,12
"312","Unknown","Other",2009,19,"Assault",2,2,2,0,1,0,0,2,0,0,2
"313","Male","White",2009,19,"Assault",6,5,5,0,3,0,0,4,0,0,6
"314","Male","Asian",2010,19,"Assault",2,2,2,0,2,0,0,2,0,0,2
"315","Female","Black",2010,19,"Assault",4,2,1,0,3,0,0,3,0,0,4
"316","Male","Black",2010,19,"Assault",4,3,2,0,3,0,0,2,0,0,4
"317","Female","Hispanic",2010,19,"Assault",4,3,2,0,1,0,0,3,0,0,4
"318","Male","Hispanic",2010,19,"Assault",8,8,5,0,4,0,0,7,0,0,8
"319","Male","Other",2010,19,"Assault",1,1,1,0,0,0,0,0,0,0,1
"320","Unknown","Other",2010,19,"Assault",1,0,1,0,0,0,0,0,0,0,1
"321","Male","White",2010,19,"Assault",5,4,3,0,3,0,0,3,0,0,5
"322","Male","Asian",2006,20,"Assault",2,2,1,0,0,0,0,0,0,0,2
"323","Female","Black",2006,20,"Assault",1,1,1,0,1,0,0,1,0,0,1
"324","Male","Black",2006,20,"Assault",4,3,1,0,0,0,0,1,0,0,4
"325","Female","Hispanic",2006,20,"Assault",2,2,2,0,0,0,0,0,0,0,2
"326","Male","Hispanic",2006,20,"Assault",7,7,6,0,4,0,1,5,0,0,7
"327","Male","Other",2006,20,"Assault",1,1,1,0,0,0,0,0,0,0,1
"328","Male","White",2006,20,"Assault",8,8,7,0,6,0,0,7,0,0,8
"329","Female","Black",2007,20,"Assault",2,2,1,0,2,1,0,2,0,0,2
"330","Male","Black",2007,20,"Assault",14,9,8,0,6,1,1,3,0,0,14
"331","Unknown","Black",2007,20,"Assault",1,1,0,0,0,0,0,0,0,0,1
"332","Female","Hispanic",2007,20,"Assault",1,0,0,0,1,0,0,0,0,0,1
